,Year,Month,Employment to population ratio (%),Employment to population ratioMales (%),Employment to population ratioFemales (%),Unemployment rate (%),Unemployment rate looked for full-time work (%),Unemployment rate looked for full-time workMales (%),Unemployment rate looked for full-time workFemales (%),Unemployment rate looked for only part-time work (%),Unemployment rate looked for only part-time workMales (%),Unemployment rate looked for only part-time workFemales (%),Participation rate (%),Employed total (000),Employed totalMales (000),Employed totalFemales (000),Employed full-time (000),Employed full-timeMales (000),Employed full-timeFemales (000),Employed part-time (000),Employed part-timeMales (000),Employed part-timeFemales (000),Unemployed total (000),Unemployed totalMales (000),Unemployed totalFemales (000),Unemployed looked for full-time work (000),Unemployed looked for full-time workMales (000),Unemployed looked for full-time workFemales (000),Unemployed looked for only part-time work (000),Unemployed looked for only part-time workMales (000),Unemployed looked for only part-time workFemales (000),Unemployment rateMales (000),Unemployment rateFemales (000),Labour force total (000),Labour force totalMales (000),Labour force totalFemales (000),Participation rateMales (000),Participation rateFemales (000),Not in the labour force (000),Employed total growth (000),Full-time employed growth (000),Part-time employed growth (000)
2005-07-01,2005,7,61.2553717,68.6242437,54.1369707,4.9719666,4.8699933,4.3894603,5.7744231,5.2268539,6.6892556,4.6315484,64.4603172,9900.2248797,5449.7208844,4450.5039953,7078.813204,4646.0668173,2432.7463867,2821.4116757,803.6540671,2017.7576086,517.9901725,270.9122861,247.0778864,362.3858974,213.2999767,149.0859207,155.6042751,57.6123094,97.9919658,4.7357046,5.2596824,10418.2150522,5720.6331705,4697.5818817,72.0356387,57.1424838,5743.99994260924,14.836762899998575,-8.812847099999999,23.649610100000245
2005-08-01,2005,8,61.4485233,68.8493977,54.2983238,4.9000291,4.8781608,4.601579,5.4085388,4.954489,6.4402218,4.3641533,64.6146605,9944.1623008,5474.9481723,4469.2141285,7096.7546681,4677.9366185,2418.8180496,2847.4076328,797.0115538,2050.3960789,512.3732898,280.5046308,231.868659,363.9449234,225.6420469,138.3028765,148.4283665,54.8625839,93.5657825,4.8737196,4.9322394,10456.5355907,5755.4528031,4701.0827875,72.3768421,57.1153917,5726.379416181448,43.9374211000013,17.941464100000303,25.99595709999994
2005-09-01,2005,9,61.2724762,68.6558686,54.1382606,5.0010806,5.0212331,4.6166207,5.7884753,4.9508669,6.5302128,4.3078782,64.498077,9928.3561489,5466.8951762,4461.4609727,7083.417983,4657.4455484,2425.9724346,2844.9381659,809.4496278,2035.4885381,522.6639331,281.9752748,240.6886584,374.4783593,225.4235433,149.054816,148.1855738,56.5517315,91.6338424,4.9048814,5.1186942,10451.020082,5748.870451,4702.149631,72.1970481,57.0589329,5752.594921901591,-15.806151900000259,-13.336685100000068,-2.469466900000043
2005-10-01,2005,10,61.2188894,68.4590936,54.2227401,5.0156914,5.0208958,4.6613814,5.7053306,5.002873,6.5363088,4.3860364,64.4515819,9932.5744211,5458.4311099,4474.1433112,7063.9641006,4648.8121076,2415.151993,2868.6103204,809.6190023,2058.9913182,524.4942938,283.9139587,240.5803351,373.423481,227.2938985,146.1295825,151.0708128,56.6200602,94.4507526,4.9442163,5.1027452,10457.0687149,5742.3450686,4714.7236463,72.0199139,57.1383653,5767.6202789631625,4.218272199999774,-19.45388240000011,23.672154500000033
2005-11-01,2005,11,61.2091328,68.4686642,54.1940275,4.9372071,4.9694614,4.6414051,5.5950535,4.8562851,6.7078082,4.1245915,64.388107,9943.8912564,5466.3964216,4477.4948348,7107.5516205,4678.6401375,2428.9114831,2836.3396359,787.7562841,2048.5833518,516.4486451,284.3647658,232.0838793,371.6774008,227.724248,143.9531529,144.7712443,56.6405178,88.1307265,4.9448196,4.9279117,10460.3399016,5750.7611874,4709.5787142,72.0304395,57.0030894,5785.424089566875,11.316835300000093,43.58751990000019,-32.27068450000024
2005-12-01,2005,12,61.2125793,68.4396961,54.2285096,5.0702294,5.013483,4.6573741,5.6890288,5.2109085,7.27591,4.375865,64.4819627,9957.3511059,5471.2862635,4486.0648424,7099.530336,4666.3276761,2433.20266,2857.8207698,804.9585874,2052.8621824,531.8253073,291.1083741,240.7169332,374.720284,227.94457,146.7757139,157.1050234,63.163804,93.9412193,5.0518646,5.0926179,10489.1764132,5762.3946376,4726.7817756,72.0811376,57.1383473,5777.661589235682,13.459849499999109,-8.021284500000547,21.48113390000026
2006-01-01,2006,1,61.0999947,68.2544258,54.1845842,5.1627433,5.1077703,4.6710124,5.9293387,5.301487,7.6119313,4.3769224,64.4261515,9955.7021716,5466.2601211,4489.4420504,7134.600181,4679.6613293,2454.9388517,2821.1019906,786.5987918,2034.5031988,541.9677546,294.1066449,247.8611097,384.0345937,229.2981033,154.7364903,157.9331609,64.8085416,93.1246194,5.105693,5.2321142,10497.6699262,5760.366766,4737.3031601,71.9267868,57.1761032,5796.4430726185,-1.6489342999993823,35.06984499999999,-36.71877919999997
2006-02-01,2006,2,61.2246258,68.5102976,54.1807695,5.1054034,5.1019671,4.6940558,5.866252,5.1139928,7.1822814,4.2501981,64.5185585,9992.7117822,5496.5688446,4496.1429376,7137.5628585,4673.7736973,2463.7891612,2855.1489237,822.7951472,2032.3537765,537.615701,293.8633265,243.7523745,383.7340963,230.1950269,153.5390695,153.8816047,63.6682996,90.213305,5.0749809,5.1425687,10530.3274832,5790.4321711,4739.8953121,72.173067,57.1181075,5791.0655051445865,37.00961060000009,2.962677500000609,34.04693309999993
2006-03-01,2006,3,61.3760108,68.7022624,54.2913082,4.8675854,4.8417307,4.4610557,5.561433,4.9312995,6.74613,4.1772119,64.5164017,10034.1602343,5521.8206762,4512.3395582,7139.6633315,4688.3813758,2451.2819557,2894.4969028,833.4393003,2061.0576025,513.4120907,279.2096254,234.2024652,363.2719163,218.9173304,144.3545859,150.1401743,60.292295,89.8478793,4.8131041,4.9341703,10547.572325,5801.0303016,4746.5420234,72.1761769,57.109172,5801.09568355696,41.448452099999486,2.1004729999995106,39.347979099999975
2006-04-01,2006,4,61.3603523,68.6362162,54.3241957,4.9670699,4.7398016,4.3250691,5.515935,5.5269743,7.3467302,4.7631904,64.5674633,10041.3682342,5521.9558676,4519.4123666,7159.3590684,4686.3458509,2473.0132175,2882.0091658,835.6100168,2046.3991491,524.8304707,278.1081654,246.7223053,356.2237123,211.8503707,144.3733416,168.6067584,66.2577946,102.3489637,4.7949154,5.1765702,10566.1987049,5800.064033,4766.1346719,72.0930153,57.2898447,5798.388294292206,7.207999899999777,19.695736900000156,-12.487736999999925
2006-05-01,2006,5,61.4706476,68.5482857,54.6260626,4.7988018,4.7679405,4.4426083,5.3802249,4.8755357,6.1991984,4.3457908,64.5691953,10069.2031178,5520.2969592,4548.9061585,7183.4104189,4706.9510061,2476.4594128,2885.7926989,813.3459532,2072.4467457,507.5577891,272.5865015,234.9712877,359.6485679,218.8333051,140.8152629,147.9092212,53.7531964,94.1560248,4.7055409,4.911733,10576.7609069,5792.8834607,4783.8774462,71.9331285,57.4477424,5803.745087883552,27.834883600000467,24.0513504999999,3.7835330999996586
2006-06-01,2006,6,61.6537823,68.8114252,54.731667,4.8083961,4.7319231,4.366694,5.4123167,4.9979705,6.3472422,4.4384617,64.7680886,10109.0161789,5546.9385288,4562.0776501,7209.0563137,4708.9643549,2500.0919588,2899.9598652,837.9741739,2061.9856913,510.6348856,271.8081604,238.8267251,358.0706293,215.015118,143.0555112,152.5642563,56.7930424,95.7712139,4.6712492,4.9746195,10619.6510645,5818.7466892,4800.9043753,72.1832864,57.5968933,5776.773925105144,39.813061099999686,25.64589479999995,14.16716630000019
2006-07-01,2006,7,61.8706423,69.0144799,54.9608867,4.6562913,4.6325412,4.3603663,5.1387423,4.7152799,6.1217536,4.1270334,64.8922128,10160.9134991,5572.6742506,4588.2392485,7246.0321305,4725.7590322,2520.2730984,2914.8813686,846.9152184,2067.9661501,496.227532,270.6819514,225.5455807,351.981094,215.455033,136.5260611,144.246438,55.2269184,89.0195196,4.6323028,4.6854105,10657.1410311,5843.356202,4813.7848292,72.3667257,57.662617,5765.69396135999,51.89732019999974,36.97581679999985,14.921503399999892
2006-08-01,2006,8,61.8814728,69.0222969,54.9736188,4.7105272,4.6813983,4.3468198,5.30104,4.7832361,6.1016871,4.232456,64.9405133,10179.0375381,5582.6855757,4596.3519624,7269.7246639,4737.3093269,2532.415337,2909.3128742,845.3762488,2063.9366254,503.1891962,270.2142607,232.9749355,357.0391934,215.2801387,141.7590547,146.1500028,54.934122,91.2158809,4.6167587,4.8241699,10682.2267343,5852.8998364,4829.3268979,72.3631279,57.7600623,5767.022265245558,18.124039000000266,23.692533400000684,-5.568494399999963
2006-09-01,2006,9,62.0519441,69.165274,55.1697082,4.6645731,4.6036336,4.2636634,5.2309073,4.8170111,6.6683273,4.0372265,65.0880226,10223.4667208,5603.6370102,4619.8297105,7308.3640625,4756.4862388,2551.8778237,2915.1026583,847.1507714,2067.9518869,500.2139264,272.359304,227.8546224,352.686706,211.8323845,140.8543215,147.5272204,60.5269195,87.0003009,4.635117,4.7002776,10723.6806472,5875.9963142,4847.6843329,72.5269846,57.8907334,5751.978343245346,44.42918269999973,38.63939859999937,5.789784099999906
2006-10-01,2006,10,61.7843587,68.982002,54.8203256,4.4630871,4.4756844,4.0396471,5.2751593,4.4317508,5.8825762,3.8024821,64.6706669,10195.3206239,5597.6314664,4597.6891574,7271.0137176,4726.4021077,2544.6116098,2924.3069063,871.2293587,2053.0775476,476.2829664,253.4215847,222.8613817,340.6751736,198.9675544,141.7076191,135.6077928,54.4540303,81.1537625,4.3312132,4.6231521,10671.6035903,5851.0530512,4820.5505391,72.1050243,57.4776026,5829.855420168313,-28.146096899999975,-37.35034489999998,9.204248000000007
2006-11-01,2006,11,61.8930603,69.0497561,54.968444,4.5151709,4.5321978,4.1077917,5.3104653,4.472675,5.9155304,3.853379,64.8197844,10229.2270055,5611.9733557,4617.2536498,7301.7836588,4746.0956775,2555.6879812,2927.4433467,865.8776782,2061.5656685,483.707288,257.7531068,225.9541812,346.6417657,203.3113294,143.3304363,137.0655223,54.4417774,82.6237449,4.3912286,4.6653827,10712.9342935,5869.7264625,4843.207831,72.221152,57.6584304,5814.325697664057,33.90638160000162,30.769941200000176,3.136440400000083
2006-12-01,2006,12,62.1163231,69.374661,55.0931203,4.5683946,4.5613904,4.0417297,5.5099608,4.5858818,5.380451,4.2435124,65.0898859,10282.152228,5647.2798595,4634.8723685,7342.1477986,4769.3209832,2572.8268155,2940.0044294,877.9588763,2062.045553,492.2156386,250.806474,241.4091646,350.910421,200.8821749,150.0282461,141.3052176,49.9242992,91.3809184,4.2523364,4.9506814,10774.3678666,5898.0863335,4876.2815331,72.4557221,57.9626673,5778.692132849161,52.92522250000002,40.364139799999975,12.561082700000043
2007-01-01,2007,1,61.9563757,69.1547226,54.9895412,4.5542783,4.6087908,4.0756972,5.5875511,4.41658,5.5783179,3.9296881,64.9126798,10276.5516233,5641.5260911,4635.0255321,7357.834644,4790.0145529,2567.820091,2918.7169793,851.5115382,2067.2054411,490.3548875,253.8276695,236.527218,355.4910478,203.5214053,151.9696425,134.8638397,50.3062642,84.5575755,4.3055545,4.8552737,10766.9065108,5895.3537606,4871.5527502,72.2661825,57.7956796,5819.84748545082,-5.600604700000986,15.686845399999584,-21.287450100000115
2007-02-01,2007,2,62.0185461,69.2315727,55.0358689,4.6372085,4.4878868,4.0169899,5.3537315,5.0118475,5.7522463,4.70277,65.0343233,10307.7620724,5659.9427657,4647.8193067,7381.7287081,4804.9241804,2576.8045278,2926.0333642,855.0185853,2071.0147789,501.2357691,253.2756872,247.9600819,346.8498537,201.0911278,145.7587259,154.3859154,52.1845594,102.201356,4.2832121,5.0647724,10808.9978414,5913.2184528,4895.7793886,72.329603,57.9720198,5811.453164968818,31.210449100000915,23.894064100000833,7.31638490000023
2007-03-01,2007,3,62.0672938,69.4088089,54.9585299,4.4603144,4.3290191,3.7901197,5.3206267,4.7925765,5.8024362,4.3692199,64.9649341,10336.7771076,5686.6276231,4650.1494845,7419.2286085,4833.9567227,2585.2718858,2917.5484991,852.6709004,2064.8775987,482.5772231,242.9536012,239.6236219,335.7128956,190.4302839,145.2826117,146.8643275,52.5233173,94.3410102,4.0973147,4.9005059,10819.3543307,5929.5812243,4889.7731064,72.374208,57.7905597,5834.790679353973,29.015035200000057,37.499900399999206,-8.484865100000206
2007-04-01,2007,4,62.150761,69.4950479,55.0377358,4.3870552,4.2550158,3.7751815,5.1445857,4.717599,5.402435,4.4325994,65.0024546,10365.9663236,5702.7455593,4663.2207642,7417.3409914,4842.4790091,2574.8619823,2948.6253321,860.2665502,2088.3587819,475.6266742,239.1141695,236.5125047,329.6350552,189.9846376,139.6504176,145.991619,49.1295319,96.8620871,4.0242311,4.8270486,10841.5929978,5941.8597288,4899.733269,72.4089514,57.8291783,5837.151004276502,29.18921599999885,-1.887617099999261,31.07683300000008
2007-05-01,2007,5,62.2734574,69.586099,55.1895204,4.2653165,4.1418856,3.5198462,5.2837329,4.5792896,5.9883219,3.9917433,65.0479587,10401.7523077,5719.2807849,4682.4715228,7476.1124309,4871.0466421,2605.0657888,2925.6398768,848.2341428,2077.405734,463.4346053,231.7389262,231.6956791,323.0316228,177.7084147,145.323208,140.4029826,54.0305115,86.3724711,3.8941045,4.7148514,10865.1869131,5951.0197111,4914.1672019,72.4056508,57.9203802,5838.161093883655,35.78598410000086,58.77143949999936,-22.985455300000012
2007-06-01,2007,6,62.3145963,69.7600009,55.1004579,4.3244908,4.2207686,3.6344587,5.3070042,4.5851537,5.6403489,4.1424218,65.1311886,10423.95264,5742.6607137,4681.2919263,7464.8592171,4877.7342271,2587.12499,2959.0934229,864.9264866,2094.1669363,471.1580624,235.6663717,235.4916907,328.9590365,183.9653841,144.9936524,142.1990258,51.7009876,90.4980383,3.942012,4.7895476,10895.1107023,5978.3270854,4916.7836169,72.6228004,57.8722782,5832.836286679099,22.20033229999899,-11.253213799999685,33.45354610000004
2007-07-01,2007,7,62.3511154,69.6720256,55.2569575,4.2527106,4.1042689,3.4906701,5.2397604,4.6257692,5.9247988,4.0885655,65.1205018,10446.7304814,5744.8507653,4701.8797161,7484.7228432,4890.0961659,2594.6266773,2962.0076381,854.7545993,2107.2530388,464.0018688,230.7030359,233.2988329,320.3408018,176.8711123,143.4696894,143.6610671,53.8319236,89.8291435,3.8607808,4.7272623,10910.7323502,5975.5538012,4935.178549,72.4699308,57.9987086,5843.948662101411,22.777841400000398,19.863626100000147,2.914215199999944
2007-08-01,2007,8,62.4750826,69.7692434,55.4061795,4.2956784,4.0391895,3.4780847,5.0700855,4.9381334,6.5655838,4.248832,65.2792701,10484.2053853,5762.3234436,4721.8819416,7512.9069843,4893.4101437,2619.4968407,2971.2984009,868.9132999,2102.385101,470.5824507,237.3878999,233.1945508,316.2338317,176.3298519,139.9039798,154.348619,61.058048,93.290571,3.9566554,4.7061746,10954.7878359,5999.7113435,4955.0764924,72.6434962,58.1424654,5826.631164524761,37.474903899999845,28.18414109999958,9.290762800000266
2007-09-01,2007,9,62.5528157,69.7554327,55.5719936,4.2119866,3.9817222,3.5006368,4.8758551,4.7799218,5.5319549,4.4711858,65.3033856,10513.9729749,5770.627683,4743.3452919,7498.8892072,4900.020482,2598.8687252,3015.0837677,870.607201,2144.4765667,462.3199832,228.7363514,233.5836318,310.9667705,177.7544587,133.2123118,151.3532127,50.9818927,100.37132,3.8126766,4.6933287,10976.2929581,5999.3640344,4976.9289237,72.5204011,58.3086082,5831.860030066053,29.767589600000065,-14.017777099999876,43.78536679999979
2007-10-01,2007,10,62.3893164,69.4237901,55.5707725,4.3262393,3.9826788,3.5590626,4.7568917,5.1980881,6.4348433,4.6913874,65.2104778,10503.6637967,5752.8912263,4750.7725704,7561.6428049,4909.0060272,2652.6367777,2942.0209918,843.8851991,2098.1357927,474.9616088,239.1995781,235.7620307,313.6475156,181.1622782,132.4852373,161.3140933,58.0372999,103.2767934,3.9919218,4.7279734,10978.6254055,5992.0908044,4986.5346011,72.3103632,58.3285299,5857.051583666302,-10.309178199999224,62.75359769999977,-73.0627758999999
2007-11-01,2007,11,62.6287134,69.7707278,55.7051692,4.4268769,4.1382497,3.8203872,4.721772,5.1483899,6.0927875,4.7517243,65.5296294,10561.2064519,5791.4162445,4769.7902074,7566.3358416,4914.4000799,2651.9357617,2994.8706103,877.0161646,2117.8544458,489.1873315,252.1083932,237.0789383,326.6306645,195.2067665,131.423898,162.556667,56.9016267,105.6550404,4.1715457,4.7350736,11050.3937834,6043.5246377,5006.8691457,72.8079445,58.473954,5812.808228543619,57.54265519999899,4.693036700000448,52.849618499999906
2007-12-01,2007,12,62.6488509,69.7064887,55.8064284,4.3089471,4.1325738,3.8240088,4.6946312,4.751929,6.2951728,4.0908061,65.4699149,10581.845748,5795.8178032,4786.0279449,7582.4109545,4910.8172745,2671.5936801,2999.4347935,885.0005287,2114.4342648,476.4981909,254.7118341,221.7863568,326.8563042,195.2567193,131.5995849,149.6418867,59.4551148,90.1867719,4.2097444,4.4288055,11058.3439389,6050.5296372,5007.8143017,72.7699162,58.3925196,5832.382062181145,20.639296100000138,16.075112900000022,4.564183200000116
2008-01-01,2008,1,62.690734,69.9119175,55.6878763,4.2207193,3.8726071,3.427031,4.6873498,5.07868,5.7250125,4.8010961,65.4533356,10613.1055694,5826.968164,4786.1374054,7577.2556091,4921.0796568,2656.1759523,3035.8499604,905.8885072,2129.9614531,467.6892424,229.6432572,238.0459852,305.2588147,174.6316032,130.6272115,162.4304277,55.011654,107.4187737,3.7916129,4.7380035,11080.7948118,6056.6114212,5024.1833906,72.6671755,58.4575994,5848.51018117579,31.259821400000874,-5.155345400000442,36.415166899999804
2008-02-01,2008,2,62.7583433,69.9477928,55.7843543,3.9826714,3.7441049,3.2486463,4.6422008,4.5816031,5.5832232,4.1496976,65.3614761,10648.7610091,5844.0534544,4804.7075547,7634.3168211,4945.3683312,2688.9484899,3014.444188,898.6851232,2115.7590648,441.6964808,219.1946339,222.5018469,296.9551393,166.051964,130.9031754,144.7413415,53.1426699,91.5986716,3.6151355,4.4259514,11090.4574899,6063.2480883,5027.2094017,72.5713453,58.3676795,5877.423518374842,35.65543969999999,57.06121200000052,-21.405772399999933
2008-03-01,2008,3,62.7383723,69.795275,55.891146,4.0579819,3.9385629,3.6265961,4.5075076,4.3556424,5.4254216,3.8958324,65.3919665,10669.5761903,5845.3542839,4824.2219064,7624.1205972,4940.0991808,2684.0214164,3045.4555931,905.2551031,2140.2004899,451.2824292,237.8306622,213.451767,312.5924323,185.8992588,126.6931735,138.6899969,51.9314034,86.7585935,3.9096405,4.2371098,11120.8586195,6083.1849462,5037.6736733,72.6350441,58.3640968,5885.6013705050445,20.815181199999643,-10.196223900000405,31.011405100000047
2008-04-01,2008,4,62.8572679,69.7509659,56.1666205,4.2666701,4.2337006,3.8377036,4.9576592,4.3485389,5.3162411,3.9444418,65.6587084,10708.2070231,5852.493157,4855.7138661,7636.5664507,4956.8201752,2679.7462755,3071.6405723,895.6729818,2175.9675906,477.2463977,248.1094608,229.1369368,337.6024397,197.819806,139.7826337,139.643958,50.2896548,89.3543031,4.0669664,4.5062667,11185.4534207,6100.6026178,5084.8508029,72.7079748,58.8170747,5850.2965860729055,38.63083279999955,12.44585350000034,26.184979199999816
2008-05-01,2008,5,62.5855724,69.5916389,55.7840983,4.2670911,3.9714721,3.654072,4.5525393,4.9999947,5.9909834,4.5805549,65.3751914,10680.2479607,5849.9330132,4830.3149475,7634.0215157,4953.4819177,2680.539598,3046.2264449,896.4510954,2149.7753495,476.0493667,244.9974667,231.0519,315.7218389,187.8686527,127.8531863,160.3275278,57.128814,103.1987138,4.0196926,4.5650099,11156.2973274,6094.9304798,5061.3668476,72.5061637,58.4524589,5908.734664842854,-27.95906239999931,-2.544934999999896,-25.41412739999987
2008-06-01,2008,6,62.7871072,69.9471223,55.8343627,4.2443503,3.9885364,3.5575373,4.7838662,4.8799949,6.1487856,4.3480593,65.5701334,10733.0302771,5890.6885312,4842.3417459,7673.5135201,4998.9609595,2674.5525606,3059.516757,891.7275717,2167.7891853,475.7394554,242.8227055,232.9167499,318.7753546,184.4000021,134.3753525,156.9641008,58.4227034,98.5413974,3.958951,4.5892589,11208.7697324,6133.5112367,5075.2584958,72.8304438,58.5199968,5885.552257190462,52.78231640000013,39.49200440000004,13.290312099999937
2008-07-01,2008,7,62.7708471,69.7440896,55.9976551,4.2497963,4.0191224,3.4529997,5.0494467,4.8398077,5.8968319,4.411809,65.556881,10751.1653374,5885.8376307,4865.3277067,7747.9047468,5029.8820166,2718.0227302,3003.2605906,855.9556141,2147.3049765,477.1818872,233.5306928,243.6511944,324.4373055,179.8935358,144.5437697,152.7445817,53.637157,99.1074247,3.8162549,4.7690781,11228.3472246,6119.3683234,5108.9789012,72.5113059,58.8019669,5899.29376948573,18.135060299999168,74.3912266999996,-56.256166399999984
2008-08-01,2008,8,62.8940202,69.8706173,56.1158191,4.0109382,3.9601393,3.4805689,4.8408133,4.1408266,5.0085765,3.7938952,65.5220699,10793.2226731,5908.7631684,4884.4595048,7762.895395,5051.0906568,2711.8047382,3030.3272781,857.6725116,2172.6547665,450.9987737,227.3685914,223.6301823,320.0977933,182.1464203,137.9513729,130.9009804,45.2221711,85.6788094,3.705406,4.3779612,11244.2214468,6136.1317597,5108.0896871,72.5592314,58.6850268,5916.746550641115,42.057335699999385,14.990648199999669,27.06668750000017
2008-09-01,2008,9,62.6844502,69.7523821,55.8156968,4.2877911,4.0973005,3.6642783,4.8939452,4.7658049,6.0262188,4.2417777,65.4926377,10778.1442777,5911.0093773,4867.1349004,7722.2465327,5025.4775196,2696.7690131,3055.897745,885.5318577,2170.3658873,482.8478181,247.9379604,234.9098577,329.9215258,191.1518157,138.7697101,152.9262923,56.7861447,96.1401476,4.0256548,4.6042297,11260.9920958,6158.9473377,5102.0447581,72.6781537,58.5096138,5933.294913043439,-15.078395399999863,-40.648862299999564,25.570466900000156
