,Year,Month,Monthly hours worked in all jobs (000),Monthly hours worked in all jobs Males(000),Monthly hours worked in all jobs Females(000),Monthly hours worked in all jobs (employed full-time) (000),Monthly hours worked in all jobs (employed full-time) Males(000),Monthly hours worked in all jobs (employed full-time) Females(000),Monthly hours worked in all jobs (employed part-time) (000),Monthly hours worked in all jobs (employed part-time) Males(000),Monthly hours worked in all jobs (employed part-time) Females(000),Monthly hours worked in all jobs New South Wales(000),Monthly hours worked in all jobs Victoria(000),Monthly hours worked in all jobs Queensland(000),Monthly hours worked in all jobs South Australia(000),Monthly hours worked in all jobs Western Australia(000),Monthly hours worked in all jobs Tasmania(000),Monthly hours worked in all jobs Northern Territory(000),Monthly hours worked in all jobs Australian Capital Territory(000),Monthly worked hour growth (000),Monthly worked hour growth Males (000),Monthly worked hour growth Females (000),Monthly full-time worked hour growth (000),Monthly part-time worked hour growth (000),Monthly hours worked per thousand people New South Wales(000),Monthly hours worked per thousand people Victoria(000),Monthly hours worked per thousand people Queensland(000),Monthly hours worked per thousand people South Australia(000),Monthly hours worked per thousand people Western Australia(000),Monthly hours worked per thousand people Tasmania(000),Monthly hours worked per thousand people Northern Territory(000),Monthly hours worked per thousand people Australian Capital Territory(000)
2004-08-01,2004,8,1372924.673329,859762.970329,513161.703,1186660.57119,807302.40275,379358.16844,186264.102139,52460.567579,133803.53456,448619.33407,338892.59707,273420.60462,100181.89397,142421.5245,29491.687798,14470.760901,25426.256823,16244.2106339999,7424.433544000029,8819.777089999989,15868.3706100001,375.84002400000463,55.26229786523774,51.115793159776175,53.44943888573942,57.03495244520353,54.140319508857296,55.073179828197944,58.92003624185668,59.39326517869656
2004-09-01,2004,9,1379483.82341,862468.95763,517014.86578,1190894.38016,808604.52837,382289.85179,188589.44325,53864.42926,134725.01399,452889.44593,338750.45378,275255.89205,100444.76441,142555.41405,29936.765552,14717.188651,24933.792011,6559.150081000058,2705.9873009999283,3853.1627800000133,4233.808969999896,2325.341111000016,55.78830326804631,51.09435342614519,53.808208787019844,57.184608260745804,54.191216471527405,55.90432409337068,59.923406559446256,58.242915232422334
2004-10-01,2004,10,1385725.940316,866744.877356,518981.06296,1197780.8534,813344.87306,384435.98034,187945.086916,53400.004296,134545.08262,451716.35999,342297.6058,278486.95951,101300.7496,141891.80323,29971.412422,14715.416239,25345.174303,6242.116906000068,4275.919726000051,1966.1971800000174,6886.473239999963,-644.356334000011,55.64379896403055,51.62937688351258,54.43983178770404,57.67193259322516,53.93895051699232,55.96902413071896,59.91618989820847,59.20386429105349
2004-11-01,2004,11,1388593.1798,866113.50706,522479.67274,1199282.44553,811846.13661,387436.30892,189310.73427,54267.37045,135043.36382,453162.19966,340589.58609,278407.54285,100645.74945,145348.19121,29753.254449,15140.347238,25545.7117,2867.2394840000197,-631.3702960000373,3498.609779999999,1501.5921300000045,1365.647353999986,55.82190190440995,51.37175313202311,54.424307076532116,57.29903185311699,55.25286672622215,55.56163295798319,61.64636497557004,59.67230016351319
2004-12-01,2004,12,1397185.48965,871496.83412,525688.65553,1205321.24498,817713.10407,387608.14091,191864.24467,53783.73005,138080.51462,456530.90026,345219.63859,276554.99876,101727.26554,146616.73592,29869.984997,15099.282393,25565.836501,8592.309849999845,5383.32706000004,3208.98278999998,6038.79945000005,2553.510399999999,56.23686871889628,52.07011245870979,54.06216376893754,57.91475407913464,55.73509310423478,55.779617174603175,61.47916283794788,59.71930974305069
2005-01-01,2005,1,1410326.198812,876258.294952,534067.90386,1214033.69271,820515.58935,393518.10336,196292.506102,55742.705602,140549.8005,458727.86993,351722.09215,279052.95733,100572.9303,149000.11395,30017.713541,14806.604007,26425.439416,13140.709162000101,4761.460832000012,8379.248329999973,8712.44773000013,4428.261432000028,56.50749814363144,53.05088947797101,54.55047548235754,57.25757489325363,56.64111379533186,56.05548747152194,60.2874755985342,61.727258621817334
2005-02-01,2005,2,1407801.260594,878815.645164,528985.61543,1215089.16826,824379.27018,390709.89808,192712.092334,54436.374984,138275.71735,454900.67902,343322.57429,286102.27106,102675.18734,150252.50392,29676.626477,14687.555815,26183.746919,-2524.9382179998793,2557.350211999961,-5082.288429999957,1055.4755499998573,-3580.4137680000276,56.036053094358216,51.78397476432526,55.928505729645195,58.454419208653576,57.11719908766061,55.418536838468725,59.80275168973942,61.1626884349451
2005-03-01,2005,3,1412739.741261,880825.306991,531914.43427,1217651.81291,826215.86836,391435.94455,195087.928351,54609.438631,140478.48972,454245.34262,344646.69019,287903.39785,104934.55706,150562.22815,29803.984863,14624.631218,26019.059832,4938.480666999938,2009.6618269999744,2928.8188399999635,2562.6446500001475,2375.8360170000233,55.95532675782213,51.98369359869682,56.28059776170463,59.74070996868773,57.23493809397096,55.65636762464986,59.54654404723127,60.77799540294323
2005-04-01,2005,4,1413043.136544,885490.293554,527552.84299,1219074.14562,829664.09148,389410.05414,193968.990924,55826.202074,138142.78885,462988.40834,342604.24612,284253.59898,104006.97612,149217.2345,29736.36253,14323.256705,25913.375865,303.3952829998452,4664.986563000013,-4361.591279999935,1422.3327099999879,-1118.9374269999971,57.03232425966987,51.67562800645561,55.56711933926302,59.212625175064055,56.723650307914546,55.53008875816993,58.319449124592836,60.531127925718295
2005-05-01,2005,5,1414428.934865,883626.408295,530802.52657,1219187.47725,828726.50729,390460.96996,195241.457615,54899.901005,140341.55661,458430.88197,348500.15565,282989.41207,103360.23084,151848.25669,29635.649616,13917.987786,25746.809527,1385.7983210000675,-1863.8852590000024,3249.6835799999535,113.33162999991328,1272.4666909999796,56.4709142609017,52.564918875096154,55.31999063043691,58.84442404782238,57.723810799817535,55.342016089635855,56.6693313762215,60.142045145993926
2005-06-01,2005,6,1424597.236498,889824.265208,534772.97129,1227886.36143,833837.20032,394049.16111,196710.875068,55987.064888,140723.81018,463510.23907,347286.39384,288581.91238,104949.83477,149762.60493,30071.556013,14373.605777,26061.347652,10168.301633000141,6197.856912999996,3970.4447200000286,8698.884180000052,1469.4174530000018,57.09660496058142,52.38184495090424,56.41323670804418,59.74940778252206,56.93096819356801,56.156033637721755,58.52445348941369,60.87677564120532
2005-07-01,2005,7,1418474.57263,884614.80325,533859.76938,1221611.06819,829107.40148,392503.66671,196863.50444,55507.40177,141356.10267,454212.10998,348088.46347,289670.15476,103639.73383,152334.97338,29787.866472,14734.158671,26006.492442,-6122.663868000032,-5209.461957999971,-913.2019100000616,-6275.293240000028,152.62937199999578,55.951233059866965,52.50282258706768,56.62597102140553,59.00354900654711,57.90883196989281,55.62626792156863,59.99250273208469,60.74863920112123
2005-08-01,2005,8,1425007.533576,888628.217846,536379.31573,1225188.33679,833550.69286,391637.64393,199819.196786,55077.524986,144741.6718,458868.0283,352165.73601,286616.48295,102933.64787,153489.9158,30081.628168,14976.96297,25874.796503,6532.960945999948,4013.414595999988,2519.546350000077,3577.2686000000685,2955.692345999996,56.52476327913279,53.117805096607796,56.02902608738148,58.60156440079704,58.3478734129096,56.174842517273575,60.98111958469056,60.441010284980145
2005-09-01,2005,9,1419529.580716,884545.919596,534983.66112,1220461.09341,829364.32633,391096.76708,199068.487306,55181.593266,143886.89404,458776.63632,349432.29773,283711.44663,103826.8843,153951.07298,29061.915046,14877.648238,25891.444187,-5477.952860000078,-4082.2982499999925,-1395.654610000085,-4727.243380000116,-750.7094799999904,56.513505336289725,52.70551557791219,55.46113705991595,59.11009638485625,58.52317835474797,54.27061633239963,60.576743640065146,60.47989765708947
2005-10-01,2005,10,1416682.571051,884059.539361,532623.03169,1218443.7206,829527.35852,388916.36208,198238.850451,54532.180841,143706.66961,452202.52889,350837.86677,284819.42506,103296.66583,156150.29135,29367.541905,14166.380315,25841.090496,-2847.0096650000196,-486.38023500004783,-2360.6294299999718,-2017.372810000088,-829.6368549999897,55.70368673195369,52.91752013906696,55.67772946144071,58.80823559920296,59.359192332547714,54.84134809523809,57.680701608306194,60.36227632796076
2005-11-01,2005,11,1416650.246416,880640.891166,536009.35525,1218627.69676,826853.47175,391774.22501,198022.549656,53787.419416,144235.13024,457273.77115,347984.52276,285283.83925,103287.89663,151648.10414,30465.371378,14940.69934,25764.778056,-32.32463499996811,-3418.6481949998997,3386.323560000048,183.97616000007838,-216.3007950000174,56.328377820891845,52.48714501877857,55.76851515003421,58.803243171078854,57.64772452672395,56.89144981886088,60.83346636807818,60.184017883672034
2005-12-01,2005,12,1424881.002843,887085.786673,537795.21617,1225644.25948,831703.98221,393940.27727,199236.743363,55381.804463,143854.9389,460734.89271,346146.72883,286548.90282,104496.45127,155849.4508,30156.279984,15019.584306,25927.469285,8230.756427000044,6444.895506999921,1785.8609200000064,7016.562720000045,1214.1937069999985,56.75472933111604,52.209947183215434,56.015815232137626,59.491290219185885,59.244830380901696,56.314248336134455,61.15465922638437,60.56404878533053
2006-01-01,2006,1,1406939.411963,870884.864813,536054.54715,1211586.36485,816479.90545,395106.4594,195353.047113,54404.959363,140948.08775,453119.99564,341552.42076,279776.5556,105741.54564,155164.72888,30875.58606,15355.850702,25351.510125,-17941.590880000032,-16200.921860000002,-1740.6690200000303,-14057.894629999995,-3883.696249999979,55.81670308450357,51.51697925458906,54.691927592610696,60.200139846285225,58.98453922299096,57.65749030812325,62.52382207654723,59.218664155571126
2006-02-01,2006,2,1423625.932615,885396.897175,538229.03544,1224581.52124,828539.625,396041.89624,199044.411375,56857.272175,142187.1392,454324.46173,347677.58942,290210.79896,104089.41897,155126.36913,31102.958981,15224.989399,25867.890225,16686.520652000094,14512.032362000085,2174.4882900000084,12995.156389999902,3691.3642619999882,55.96507289110618,52.440849699090485,56.73165848108689,59.25956104184458,58.969957093438765,58.08208960037348,61.990999181596095,60.424877890679745
2006-03-01,2006,3,1428588.896836,889802.680416,538786.21642,1226630.6324,832322.04119,394308.59121,201958.264436,57480.639226,144477.62521,459940.35779,351492.27148,286772.33428,104151.52168,153605.05932,30662.349602,15263.462324,26701.418416,4962.964220999973,4405.78324099991,557.1809799999464,2049.1111600000877,2913.8530610000016,56.65685609632914,53.016225204000065,56.05949257746066,59.294916982635925,58.39164423325477,57.25928963958916,62.1476478990228,62.37191874795608
2006-04-01,2006,4,1430193.559717,886009.223507,544184.33621,1230248.79784,829033.21397,401215.58387,199944.761877,56976.009537,142968.75234,455167.35087,352788.15282,289500.93434,105610.50639,154985.25121,31034.11387,15051.721888,26060.67879,1604.6628809999675,-3793.4569089999422,5398.119790000026,3618.165439999895,-2013.502558999986,56.06890254619365,53.21168536780344,56.59289108396051,60.125537369769425,58.916312327986006,57.9535273015873,61.28551257328991,60.875213244569025
2006-05-01,2006,5,1445667.560269,897928.413519,547739.14675,1242407.6589,841007.71418,401399.94472,203259.901369,56920.699339,146339.20203,467239.12256,353058.68369,290971.12395,105133.84678,156129.33089,30983.077762,15424.891045,26727.88154,15474.000552000012,11919.190012000035,3554.8105399999768,12158.861060000025,3315.1394919999875,57.5559402020202,53.25249003604881,56.88029008894536,59.85416839168802,59.35122439367446,57.85822177777778,62.80493096498372,62.43373403410418
2006-06-01,2006,6,1441218.635029,892404.845069,548813.78996,1239309.17841,834717.64187,404591.53654,201909.456619,57687.203199,144222.25342,460651.00449,353762.45302,290471.77087,104562.48306,158034.97175,30792.646102,16012.519921,26930.801335,-4448.925240000011,-5523.568450000021,1074.6432100000093,-3098.480489999987,-1350.444749999995,56.744395724316334,53.35864085732817,56.78267439546477,59.528883040136634,60.075637402113585,57.502607099906626,65.19755668159608,62.907734956785795
2006-07-01,2006,7,1450175.583455,900114.050035,550061.53342,1247010.65235,841521.84121,405488.81114,203164.931105,58592.208825,144572.72228,465117.43993,355515.75634,293962.93226,106117.28153,156080.30767,30543.536208,15955.112207,26881.660473,8956.948426000075,7709.204965999932,1247.743460000027,7701.473940000171,1255.4744859999919,57.294584864498646,53.62309481892638,57.46514167921024,60.414051539994304,59.33258863757318,57.037415887955184,64.96381191775245,62.792946678346176
2006-08-01,2006,8,1454456.833102,901864.440622,552592.39248,1251470.49796,843166.54233,408303.95563,202986.335142,58697.898292,144288.43685,463937.96554,354371.27741,297398.42042,107451.15885,156440.57451,31094.301689,15909.959889,27852.483761,4281.249646999873,1750.39058700006,2530.859060000046,4459.84560999996,-178.59596299999976,57.149293611727025,53.45047095883799,58.136725719870974,61.1734465414176,59.4695409830457,58.065922855275446,64.7799669747557,65.0606955407615
2006-09-01,2006,9,1457485.174321,902078.706851,555406.46747,1254516.02429,843167.18273,411348.84156,202969.150031,58911.524121,144057.62591,462463.8365,358958.01472,298837.14951,106440.81831,156855.05478,30590.050986,15884.392054,27455.119597,3028.3412190000527,214.26622899994254,2814.0749899999937,3045.5263300000224,-17.18511099999887,56.96770590046809,54.14229697582166,58.41797468673639,60.59824555081127,59.627102098380604,57.12427821848739,64.67586341205212,64.13249146694697
2006-10-01,2006,10,1461482.857558,903313.951968,558168.90559,1255235.13483,842847.49329,412387.64154,206247.722728,60466.458678,145781.26405,469282.37886,355074.36149,299902.95178,106737.56896,155482.35263,31078.294967,16280.159526,27643.148708,3997.683236999903,1235.2451170000713,2762.438119999948,719.1105400000233,3278.572696999996,57.807634745011086,53.55651842260064,58.62632231062457,60.76718984343866,59.10528116399301,58.0360316844071,66.28729448697068,64.57170919878533
2006-11-01,2006,11,1455764.998818,900568.553008,555196.44581,1250253.61877,839713.20303,410540.41574,205511.380048,60855.349978,144656.03007,465810.07037,352293.53952,300208.15706,105972.41012,157362.39163,30763.481718,15918.290373,27434.518827,-5717.858739999821,-2745.3989600000205,-2972.459780000034,-4981.516060000053,-736.3426800000016,57.37990519462922,53.137081934870814,58.68598515492132,60.331574221463136,59.81996184520642,57.44814513165266,64.81388588355048,64.08437007007709
2006-12-01,2006,12,1475462.862121,910072.768091,565390.09403,1268977.41088,849124.60731,419852.80357,206485.451241,60948.160781,145537.29046,471694.39003,359950.05805,307446.51562,104066.42695,157900.76273,31048.114561,15388.29029,27965.968881,19697.863302999875,9504.215083000017,10193.64822000009,18723.79211000004,974.0711930000107,58.104753637595465,54.29192869424878,60.10097070081127,59.24647136350697,60.02461899566639,57.97967238281979,62.65590508957655,65.32578575332866
2007-01-01,2007,1,1439600.327512,886071.924232,553528.40328,1236950.69002,828388.2526,408562.43742,202649.637492,57683.671632,144965.96586,455535.15723,350170.04788,303229.38864,102458.08058,155186.77122,30362.030159,15832.362867,26824.519893,-35862.534608999966,-24000.843859000015,-11861.690750000067,-32026.72086,-3835.8137489999935,56.11421005543237,52.81679178871477,59.27658853289024,58.33081729575861,58.99291842925568,56.698469017740436,64.46401818811076,62.65947183601962
2007-02-01,2007,2,1471130.599432,911108.991832,560021.6076,1266958.80269,852797.93995,414160.86274,204171.796742,58311.051882,145860.74486,466530.42133,359545.81382,306941.00586,104445.43935,158993.5667,30848.120124,16212.154599,27611.898099,31530.27191999997,25037.06759999995,6493.204320000019,30008.112669999944,1522.159249999997,57.46864022296132,54.23095579420504,60.00215147297429,59.46224842015371,60.440039040523075,57.60620004481793,66.01040146172639,64.49871081289417
2007-03-01,2007,3,1482857.784418,919758.831608,563098.95281,1279151.48496,861322.46377,417829.02119,203706.299458,58436.367838,145269.93162,465805.54058,363118.71301,313532.96366,103623.53585,162167.16009,30956.643958,16517.090897,27134.306897,11727.18498599995,8649.839776000008,3077.3452100000577,12192.68226999999,-465.49728400001186,57.3793472012811,54.76986274453612,61.29077581077119,58.99432727013948,61.64645331483312,57.8088589318394,67.25199876628663,63.38310417425834
2007-04-01,2007,4,1482686.291954,917748.245154,564938.0468,1275455.31855,858935.32655,416519.992,207230.973404,58812.918604,148418.0548,468318.95491,364488.70675,307501.45512,104244.33316,162783.74063,30919.91592,16601.407749,27839.580226,-171.49246399989352,-2010.5864539999748,1839.0939899999648,-3696.1664100000635,3524.6739459999953,57.68895724439517,54.97650141781928,60.111710511191475,59.34775585539425,61.88084111229377,57.7402724929972,67.59530842426712,65.0305541368839
2007-05-01,2007,5,1490014.723777,923456.200197,566558.52358,1284981.62312,865114.40828,419867.21484,205033.100657,58341.791917,146691.30874,473018.19174,367165.24489,306453.79241,106032.14323,161324.89871,31154.477683,17077.592429,27789.430031,7328.431823000079,5707.955043000053,1620.4767800000263,9526.30456999992,-2197.8727469999867,58.267823569844786,55.380208583839874,59.90690888671684,60.36558111585539,61.32627488405687,58.17829632679739,69.53417112785017,64.91340815463677
2007-06-01,2007,6,1484293.756825,921061.946635,563231.81019,1279667.25384,862371.02013,417296.23371,204626.502985,58690.926505,145935.57648,468825.16615,366651.55726,305293.84676,105201.9184,162655.72717,31329.623953,17050.103948,27285.930208,-5720.966952000046,-2394.2535620001145,-3326.713390000048,-5314.369279999984,-406.5976720000035,57.75131388888889,55.302728134662665,59.68015770892386,59.892922516367776,61.832177894776855,58.505366859010266,69.42224734527687,63.73728149497781
